customerID,gender,SeniorCitizen,SeniorCitizen_trans,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,monthlycharges_bin,TotalCharges,Churn,Churn_flag
1353-LJWEM,Male,0,young,No,No,11,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,60.9,61-80,688.5,No,0
1794-SWWKL,Male,0,young,Yes,Yes,15,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),59.65,41-60,867.1,No,0
6166-YIPFO,Male,0,young,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,64.7,61-80,4746.05,No,0
7016-BPGEU,Female,0,young,No,No,29,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.1,21-40,712.85,Yes,1
6876-ADESB,Male,0,young,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,48.95,41-60,48.95,Yes,1
9332-GYWLO,Female,0,young,Yes,Yes,6,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,54.85,41-60,355.1,No,0
1963-SVUCV,Male,0,young,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.3,41-60,45.3,Yes,1
4184-VODJZ,Male,0,young,Yes,Yes,63,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,91.35,81-100,5764.7,No,0
0220-EBGCE,Male,0,young,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.85,81-100,167.3,Yes,1
1092-WPIVQ,Female,0,young,Yes,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.1,21-40,428.45,No,0
7233-IOQNP,Female,0,young,Yes,No,43,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),34,21-40,1505.35,No,0
2834-JKOOW,Female,0,young,No,No,15,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Mailed check,45.9,41-60,693.45,No,0
2754-VDLTR,Male,0,young,No,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,95.2,81-100,930.4,Yes,1
2400-FEQME,Male,0,young,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.5,21-40,1177.95,No,0
3190-XFANI,Male,0,young,No,Yes,49,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),100.6,101-120,5069.65,Yes,1
7551-DACSP,Male,0,young,Yes,Yes,6,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.3,41-60,324.25,Yes,1
4957-SREEC,Male,0,young,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.35,21-40,1458.1,No,0
7235-NXZCP,Male,1,senior,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.85,61-80,156.4,Yes,1
0230-UBYPQ,Male,1,senior,Yes,No,63,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),36.1,21-40,2298.9,No,0
4923-ADWXJ,Female,0,young,No,No,25,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.8,61-80,1679.65,No,0
1763-KUAAW,Female,1,senior,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.35,21-40,369.6,No,0
1104-TNLZA,Male,1,senior,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.8,101-120,2998,No,0
5195-KPUNQ,Female,1,senior,No,No,53,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,96.75,81-100,5206.55,No,0
0520-FDVVT,Male,0,young,No,No,35,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),102.35,101-120,3626.1,Yes,1
3439-GVUSX,Male,0,young,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.4,21-40,24.4,No,0
1444-VVSGW,Male,0,young,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),115.65,101-120,7968.85,Yes,1
5712-PTIWW,Male,0,young,No,No,2,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,79.85,61-80,152.45,Yes,1
5949-HGVJL,Female,0,young,Yes,No,26,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,73.05,61-80,1959.5,No,0
5203-XEHAX,Female,0,young,No,No,34,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,64.35,61-80,2053.05,No,0
1635-HDGFT,Female,0,young,No,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.5,21-40,398.55,No,0
3315-TOTBP,Male,0,young,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,76,61-80,1130.85,Yes,1
8050-XGRVL,Female,0,young,Yes,Yes,62,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),54.75,41-60,3425.35,No,0
6661-HBGWL,Female,1,senior,No,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.75,101-120,4323.45,Yes,1
1518-VOWAV,Female,0,young,No,No,9,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.65,61-80,703.55,Yes,1
9828-QHFBK,Male,0,young,No,No,24,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.15,41-60,1275.7,No,0
3908-MKIMJ,Male,1,senior,Yes,No,68,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,41.95,41-60,2965.75,No,0
5012-YSPJJ,Male,0,young,Yes,Yes,31,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,54.35,41-60,1647,No,0
5909-ECHUI,Female,0,young,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.25,41-60,56.25,Yes,1
1309-BXVOQ,Male,0,young,Yes,No,21,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.1,101-120,2249.95,Yes,1
6728-VOIFY,Female,0,young,Yes,No,63,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,96,81-100,6109.75,No,0
9317-WZPGV,Female,1,senior,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.75,61-80,159.4,Yes,1
4891-NLUBA,Female,0,young,Yes,Yes,61,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),61.45,61-80,3751.15,No,0
2856-HYAPG,Female,0,young,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,68.65,61-80,68.65,Yes,1
8969-PRHFK,Male,0,young,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,0-20,411.25,No,0
0661-KQHNK,Female,0,young,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19,0-20,105.5,No,0
8709-KRDVL,Female,0,young,No,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100,81-100,3320.6,No,0
4488-PSYCG,Male,0,young,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.25,21-40,327.45,Yes,1
1427-VERSM,Female,0,young,Yes,No,56,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.7,81-100,5669.5,No,0
9801-NOSHQ,Male,0,young,No,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,0-20,465.45,No,0
6339-YPSAH,Male,0,young,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.8,61-80,704.3,No,0
3621-CEOVK,Female,1,senior,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.2,101-120,1369.8,Yes,1
6906-ANDWJ,Male,0,young,Yes,Yes,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.9,61-80,1107.25,Yes,1
2159-TURXX,Male,0,young,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.05,21-40,95.55,No,0
1548-FEHVL,Male,0,young,Yes,No,61,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.2,101-120,6375.2,No,0
3795-CAWEX,Male,0,young,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.55,101-120,8152.3,No,0
6215-NQCPY,Male,0,young,No,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.7,81-100,1566.75,No,0
5647-URDKA,Male,0,young,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,0-20,130.25,No,0
2229-DPMBI,Female,0,young,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.5,0-20,162.15,No,0
9626-WEQRM,Female,0,young,No,No,4,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,29.15,21-40,110.05,No,0
2188-SXWVT,Female,0,young,No,No,34,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,55,41-60,1885.15,No,0
6258-PVZWJ,Male,0,young,Yes,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.8,81-100,6302.85,No,0
1094-BKOSX,Female,0,young,Yes,Yes,45,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),51,41-60,2264.5,No,0
6969-MVBAI,Female,1,senior,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,90.1,81-100,816.8,No,0
2978-XXSOG,Female,0,young,No,No,22,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,59.05,41-60,1253.5,No,0
2342-CKIAO,Female,0,young,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,21-40,41.2,No,0
6953-PBDIN,Male,0,young,Yes,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),72.95,61-80,5265.55,No,0
3898-BSJYF,Female,0,young,No,Yes,10,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),73.55,61-80,693.3,No,0
3938-YFPXD,Male,0,young,No,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.3,81-100,5997.1,No,0
7696-AMHOD,Female,0,young,Yes,Yes,49,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),78,61-80,3824.2,No,0
2453-SAFNS,Female,1,senior,No,No,54,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,No,Mailed check,72.1,61-80,3886.05,No,0
9558-IHEZX,Female,0,young,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),106.75,101-120,7283.25,No,0
9617-UDPEU,Female,0,young,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.25,0-20,412.55,No,0
6340-DACFT,Female,0,young,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.55,21-40,1070.25,No,0
4955-VCWBI,Female,0,young,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20,0-20,817.95,No,0
6813-GZQCG,Female,0,young,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.65,21-40,1171.3,No,0
7426-GSWPO,Male,1,senior,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.5,101-120,6548.65,No,0
3389-KTRXV,Female,0,young,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.85,21-40,625.65,No,0
3118-UHVVQ,Female,0,young,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.8,21-40,1911.5,No,0
1031-IIDEO,Female,0,young,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.85,61-80,70.85,Yes,1
5832-XKAES,Male,0,young,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.8,61-80,134.7,Yes,1
3205-MXZRA,Male,0,young,No,No,26,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),59.45,41-60,1507,No,0
4701-AHWMW,Male,0,young,Yes,No,55,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),54.55,41-60,2978.3,Yes,1
8317-BVKSO,Male,0,young,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.05,21-40,299.3,No,0
5702-KVQRD,Male,0,young,Yes,No,71,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,82.55,81-100,5832.65,No,0
0083-PIVIK,Male,0,young,No,No,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,81.25,81-100,5567.55,No,0
9210-IAHGH,Female,0,young,No,No,7,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),70.75,61-80,450.8,Yes,1
6169-PGNCD,Female,0,young,No,No,57,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),74.3,61-80,4166.35,No,0
0023-XUOPT,Female,0,young,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,94.1,81-100,1215.6,Yes,1
4592-IWTJI,Female,0,young,Yes,Yes,3,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),29.7,21-40,91.7,Yes,1
4909-JOUPP,Male,1,senior,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),109.7,101-120,7898.45,No,0
4657-FWVFY,Female,0,young,Yes,Yes,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),96.35,81-100,3915.4,No,0
2257-BOVXD,Male,0,young,Yes,No,14,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),66.6,61-80,979.5,No,0
7729-JTEEC,Male,0,young,Yes,Yes,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.5,41-60,90.05,No,0
7632-MNYOY,Male,1,senior,No,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),110.9,101-120,7432.05,Yes,1
6518-LGAOV,Female,0,young,Yes,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105,101-120,4026.4,Yes,1
7242-QZLXF,Male,0,young,No,Yes,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.3,21-40,25.3,Yes,1
4576-CSAJH,Male,0,young,No,No,22,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),55.15,41-60,1193.05,Yes,1
1000-AJSLD,Male,0,young,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.1,21-40,20.1,Yes,1
9696-RMYBA,Male,0,young,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,80.1,81-100,398.55,No,0
8690-UPCZI,Male,0,young,Yes,Yes,29,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),69.05,61-80,1958.45,No,0
1062-LHZOD,Male,0,young,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.9,61-80,69.9,Yes,1
9770-LXDBK,Female,0,young,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,21-40,63.15,No,0
4086-WITJG,Male,0,young,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,0-20,1301.1,No,0
8344-WFMFH,Male,0,young,No,Yes,9,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,50.1,41-60,484.05,No,0
9600-NAXZN,Male,0,young,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.4,101-120,4528,Yes,1
8822-KNBHV,Female,0,young,No,No,48,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),83.45,81-100,3887.85,No,0
8404-FYDIB,Male,0,young,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),86.65,81-100,2208.75,No,0
2791-SFVEW,Female,0,young,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.15,21-40,238.15,No,0
6457-USBER,Male,0,young,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.8,81-100,80.8,Yes,1
6762-NSODU,Female,0,young,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,0-20,958.15,No,0
4662-EKDPQ,Male,0,young,No,No,2,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),62.05,61-80,118.3,Yes,1
9248-OJYKK,Male,1,senior,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.45,61-80,76.45,Yes,1
9888-ZCUMM,Male,0,young,Yes,Yes,64,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),60.05,61-80,3845.45,No,0
3398-FSHON,Female,1,senior,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.3,81-100,1094.5,Yes,1
3319-DWOEP,Male,1,senior,Yes,No,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.75,81-100,573.75,Yes,1
1074-WVEVG,Female,0,young,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.35,21-40,1267,No,0
9979-RGMZT,Female,0,young,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,94.05,81-100,633.45,No,0
6437-UDQJM,Female,1,senior,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),84.1,81-100,6129.65,No,0
1226-IENZN,Male,1,senior,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.75,61-80,1218.25,No,0
2108-GLPQB,Male,0,young,Yes,No,25,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),55.55,41-60,1405.3,No,0
9259-PACGQ,Female,0,young,Yes,No,34,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,62.65,61-80,2274.9,Yes,1
4415-IJZTP,Female,0,young,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,61-80,74.5,Yes,1
1465-VINDH,Female,0,young,Yes,Yes,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.1,101-120,1068.85,Yes,1
5474-LAMUQ,Male,0,young,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,21-40,533.9,No,0
3468-DRVQJ,Female,0,young,Yes,Yes,10,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,70.3,61-80,676.15,No,0
1122-YJBCS,Male,0,young,Yes,No,69,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),53.65,41-60,3804.4,No,0
4990-ALDGW,Male,0,young,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.75,21-40,1118.8,No,0
4816-OKWNX,Male,0,young,Yes,Yes,50,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.4,101-120,5236.4,No,0
3315-IKYZQ,Male,0,young,Yes,Yes,28,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Mailed check,50.8,41-60,1386.8,No,0
2810-FTLEM,Female,0,young,No,No,16,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.15,41-60,762.25,Yes,1
4747-LCAQL,Male,0,young,No,No,25,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,79,61-80,1902,No,0
3411-WLRSQ,Female,1,senior,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.6,61-80,239.05,No,0
0898-XCGTF,Male,0,young,Yes,No,61,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),96.5,81-100,5673.7,No,0
8006-PYCSW,Female,0,young,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.1,21-40,39.8,No,0
8249-THVEC,Male,0,young,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.4,0-20,997.75,No,0
8722-PRFDV,Female,0,young,Yes,Yes,71,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),77.55,61-80,5574.35,No,0
2164-SOQXL,Female,0,young,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,21-40,406.05,No,0
4020-KIUDI,Male,0,young,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.85,0-20,138.85,No,0
5850-BDWCY,Female,0,young,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,21-40,123.65,No,0
2038-YSEZE,Female,0,young,No,No,29,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,67.45,61-80,1801.1,No,0
0827-ITJPH,Male,0,young,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.55,0-20,689,No,0
8799-OXZMD,Female,0,young,No,No,28,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,29.75,21-40,790.7,No,0
